frequency (cm^-1),IR intensity,eda_syn.out,eda_anti.out,molecule 1
63.993480,0.083765,0.053349,0.030415,0.083765
64.707845,0.084938,0.054181,0.030756,0.084938
64.979688,0.085447,0.054552,0.030896,0.085447
65.432941,0.086374,0.055235,0.031139,0.086374
65.723034,0.087018,0.055716,0.031301,0.087018
65.812283,0.087224,0.055871,0.031352,0.087224
66.009028,0.087692,0.056225,0.031467,0.087692
66.734872,0.089581,0.057673,0.031908,0.089581
67.006715,0.090357,0.058276,0.032081,0.090357
67.068764,0.090539,0.058418,0.032121,0.090539
67.452587,0.091713,0.059338,0.032375,0.091713
67.839310,0.092976,0.060338,0.032638,0.092976
68.036055,0.093651,0.060876,0.032776,0.093651
68.704588,0.096118,0.062858,0.033260,0.096118
68.761899,0.096342,0.063039,0.033303,0.096342
69.033742,0.097436,0.063927,0.033508,0.097436
69.182141,0.098053,0.064431,0.033622,0.098053
69.866337,0.101106,0.066940,0.034166,0.101106
70.063082,0.102051,0.067722,0.034328,0.102051
70.340411,0.103436,0.068875,0.034561,0.103436
70.788926,0.105821,0.070873,0.034949,0.105821
70.911694,0.106508,0.071450,0.035057,0.106508
71.060769,0.107361,0.072171,0.035191,0.107361
71.893364,0.112586,0.076620,0.035966,0.112586
71.976235,0.113153,0.077106,0.036047,0.113153
72.090109,0.113947,0.077790,0.036158,0.113947
72.641248,0.118066,0.081355,0.036711,0.118066
72.815954,0.119476,0.082584,0.036892,0.119476
73.087796,0.121781,0.084602,0.037179,0.121781
73.612058,0.126659,0.088907,0.037752,0.126659
73.920391,0.129836,0.091734,0.038102,0.129836
74.117136,0.131998,0.093668,0.038330,0.131998
74.370801,0.134958,0.096327,0.038631,0.134958
74.842981,0.141054,0.101844,0.039210,0.141054
75.114823,0.144958,0.105403,0.039555,0.144958
75.247882,0.146988,0.107260,0.039728,0.146988
75.495280,0.150986,0.110932,0.040054,0.150986
75.947418,0.159140,0.118469,0.040671,0.159140
76.100355,0.162175,0.121289,0.040886,0.162175
76.144163,0.163073,0.122124,0.040949,0.163073
76.870008,0.179986,0.137965,0.042022,0.179986
76.883705,0.180346,0.138304,0.042043,0.180346
77.141850,0.187449,0.145004,0.042445,0.187449
77.522307,0.199106,0.156048,0.043059,0.199106
77.621300,0.202392,0.159169,0.043223,0.202392
77.829908,0.209682,0.166108,0.043574,0.209682
77.974445,0.215039,0.171217,0.043822,0.215039
78.171190,0.222758,0.178591,0.044167,0.222758
78.519529,0.237712,0.192916,0.044796,0.237712
78.897035,0.255942,0.210434,0.045508,0.255942
79.168877,0.270490,0.224449,0.046041,0.270490
79.549334,0.293013,0.246194,0.046819,0.293013
79.559462,0.293648,0.246808,0.046840,0.293648
79.648327,0.299309,0.252282,0.047027,0.299309
80.001472,0.323316,0.275522,0.047793,0.323316
80.155352,0.334559,0.286420,0.048139,0.334559
80.198217,0.337777,0.289541,0.048236,0.337777
80.924062,0.398275,0.348296,0.049980,0.398275
81.195904,0.423949,0.373267,0.050682,0.423949
81.289015,0.433131,0.382201,0.050930,0.433131
81.576361,0.462723,0.411006,0.051718,0.462723
81.675354,0.473359,0.421361,0.051998,0.473359
81.791176,0.486088,0.433757,0.052331,0.486088
82.028499,0.513130,0.460094,0.053036,0.513130
82.225244,0.536514,0.482871,0.053643,0.536514
82.951089,0.630019,0.573932,0.056086,0.630019
83.018569,0.639255,0.582923,0.056332,0.639255
83.222931,0.667741,0.610643,0.057098,0.667741
83.426999,0.696911,0.639015,0.057897,0.696911
83.603388,0.722657,0.664040,0.058617,0.722657
83.702381,0.737303,0.678268,0.059035,0.737303
84.055526,0.790530,0.729923,0.060607,0.790530
84.252271,0.820710,0.759166,0.061543,0.820710
84.748122,0.897609,0.833481,0.064128,0.897609
84.978116,0.933261,0.867811,0.065450,0.933261
85.062823,0.946322,0.880363,0.065959,0.946322
85.249958,0.974955,0.907827,0.067128,0.974955
85.630415,1.031697,0.961983,0.069714,1.031697
85.729408,1.046011,0.975574,0.070436,1.046011
86.082553,1.094985,1.021782,0.073203,1.094985
86.279298,1.120537,1.045654,0.074883,1.120537
86.477676,1.144775,1.068088,0.076687,1.144775
86.698646,1.169705,1.090867,0.078838,1.169705
87.005143,1.200156,1.118064,0.082092,1.200156
87.276985,1.222633,1.137367,0.085266,1.222633
87.657442,1.246132,1.155914,0.090218,1.246132
87.756435,1.250632,1.159020,0.091612,1.250632
88.109580,1.261052,1.164077,0.096975,1.261052
88.207229,1.262367,1.163796,0.098571,1.262367
88.306325,1.263010,1.162767,0.100243,1.263010
88.334470,1.263067,1.162338,0.100728,1.263067
89.032170,1.247369,1.133099,0.114271,1.247369
89.304012,1.233114,1.112707,0.120408,1.233114
89.684469,1.206820,1.076924,0.129896,1.206820
89.783462,1.198933,1.066388,0.132546,1.198933
89.936783,1.185988,1.049185,0.136803,1.185988
89.970293,1.183049,1.045290,0.137759,1.183049
90.136607,1.167944,1.025306,0.142639,1.167944
90.333352,1.149100,1.000388,0.148712,1.149100
91.059197,1.073928,0.899867,0.174061,1.073928
91.331039,1.044911,0.860117,0.184794,1.044911
91.606117,1.015806,0.819449,0.196357,1.015806
91.666336,1.009510,0.810526,0.198984,1.009510
91.711496,1.004811,0.803836,0.200975,1.004811
91.810489,0.994589,0.789181,0.205408,0.994589
92.163634,0.959201,0.737238,0.221964,0.959201
92.360379,0.940379,0.708697,0.231682,0.940379
92.431289,0.933776,0.698506,0.235270,0.933776
93.086224,0.878000,0.607577,0.270422,0.878000
93.241940,0.866253,0.586975,0.279277,0.866253
93.358066,0.857895,0.571903,0.285993,0.857895
93.395890,0.855249,0.567049,0.288200,0.855249
93.738523,0.832978,0.524384,0.308593,0.832978
93.837516,0.827117,0.512511,0.314606,0.827117
94.190661,0.808293,0.471890,0.336403,0.808293
94.387406,0.799185,0.450466,0.348719,0.799185
94.877764,0.780513,0.400924,0.379589,0.780513
95.113251,0.773413,0.379102,0.394311,0.773413
95.125443,0.773075,0.378007,0.395069,0.773075
95.385093,0.766526,0.355492,0.411033,0.766526
95.765550,0.758850,0.325253,0.433598,0.758850
95.864543,0.757158,0.317911,0.439247,0.757158
96.217688,0.751855,0.293440,0.458415,0.751855
96.414433,0.749236,0.280944,0.468293,0.749236
96.513587,0.747962,0.274945,0.473017,0.747962
96.854997,0.743576,0.255778,0.487798,0.743576
97.140278,0.739609,0.241462,0.498147,0.739609
97.412120,0.735269,0.229186,0.506083,0.735269
97.792577,0.727827,0.214116,0.513711,0.727827
97.891570,0.725571,0.210578,0.514992,0.725571
98.149411,0.718990,0.202073,0.516917,0.718990
98.244715,0.716287,0.199180,0.517107,0.716287
98.441460,0.710223,0.193620,0.516603,0.710223
98.584550,0.705399,0.189915,0.515484,0.705399
99.167305,0.682210,0.177587,0.504623,0.682210
99.439147,0.669597,0.173254,0.496344,0.669597
99.785234,0.652168,0.168941,0.483226,0.652168
99.819604,0.650365,0.168584,0.481781,0.650365
99.918597,0.645110,0.167623,0.477486,0.645110
100.271742,0.625732,0.165014,0.460718,0.625732
100.314104,0.623355,0.164784,0.458571,0.623355
100.468487,0.614626,0.164093,0.450532,0.614626
101.194332,0.573154,0.163803,0.409351,0.573154
101.421058,0.560426,0.164664,0.395762,0.560426
101.466174,0.557924,0.164888,0.393036,0.557924
101.846631,0.537356,0.167440,0.369916,0.537356
101.945624,0.532189,0.168296,0.363892,0.532189
102.043657,0.527159,0.169221,0.357938,0.527159
102.298769,0.514515,0.171980,0.342535,0.514515
102.495514,0.505245,0.174449,0.330796,0.505245
103.056881,0.481394,0.183060,0.298334,0.481394
103.221359,0.475195,0.186005,0.289190,0.475195
103.493201,0.465781,0.191271,0.274510,0.465781
103.773211,0.457192,0.197191,0.260001,0.457192
103.873658,0.454388,0.199432,0.254956,0.454388
103.972651,0.451769,0.201699,0.250070,0.451769
104.325796,0.443585,0.210231,0.233355,0.443585
104.522541,0.439803,0.215264,0.224539,0.439803
104.692705,0.436970,0.219764,0.217206,0.436970
105.248386,0.430416,0.235250,0.195166,0.430416
105.502764,0.428694,0.242648,0.186046,0.428694
105.520228,0.428603,0.243161,0.185442,0.428603
105.900685,0.427407,0.254431,0.172977,0.427407
105.999678,0.427325,0.257378,0.169947,0.427325
106.328528,0.427624,0.267126,0.160498,0.427624
106.352823,0.427677,0.267840,0.159837,0.427677
106.549568,0.428239,0.273577,0.154662,0.428239
107.232318,0.431368,0.292284,0.139083,0.431368
107.275413,0.431590,0.293373,0.138216,0.431590
107.547255,0.432948,0.299901,0.133047,0.432948
107.927712,0.434484,0.307855,0.126629,0.434484
107.964352,0.434595,0.308537,0.126058,0.434595
108.026705,0.434766,0.309660,0.125106,0.434766
108.379850,0.435206,0.315077,0.120129,0.435206
108.576595,0.434987,0.317339,0.117648,0.434987
108.961871,0.433387,0.320046,0.113341,0.433387
109.302440,0.430517,0.320430,0.110087,0.430517
109.574282,0.427173,0.319350,0.107823,0.427173
109.600175,0.426805,0.319183,0.107622,0.426805
109.954739,0.420902,0.315803,0.105100,0.420902
110.053732,0.418974,0.314505,0.104469,0.418974
110.406877,0.411153,0.308698,0.102456,0.411153
110.603622,0.406204,0.304721,0.101483,0.406204
110.691425,0.403871,0.302789,0.101081,0.403871
111.235999,0.387923,0.288941,0.098982,0.387923
111.329467,0.384971,0.286286,0.098685,0.384971
111.601309,0.376112,0.278199,0.097913,0.376112
111.981766,0.363201,0.266156,0.097046,0.363201
112.080759,0.359776,0.262919,0.096858,0.359776
112.420978,0.347898,0.251581,0.096317,0.347898
112.433904,0.347445,0.251146,0.096300,0.347445
112.630649,0.340553,0.244493,0.096060,0.340553
112.871822,0.332140,0.236309,0.095831,0.332140
113.356494,0.315544,0.219981,0.095563,0.315544
113.628336,0.306524,0.211008,0.095516,0.306524
114.008794,0.294366,0.198805,0.095561,0.294366
114.107786,0.291304,0.195712,0.095592,0.291304
114.150532,0.289996,0.194387,0.095609,0.289996
114.460931,0.280760,0.184991,0.095768,0.280760
114.507646,0.279411,0.183612,0.095799,0.279411
114.657676,0.275158,0.179251,0.095907,0.275158
115.383521,0.256326,0.159672,0.096653,0.256326
115.655363,0.250050,0.153028,0.097021,0.250050
115.880085,0.245189,0.147829,0.097360,0.245189
116.035821,0.241995,0.144382,0.097613,0.241995
116.134814,0.240039,0.142257,0.097782,0.240039
116.143469,0.239871,0.142074,0.097797,0.239871
116.487958,0.233527,0.135098,0.098429,0.233527
116.684703,0.230211,0.131390,0.098821,0.230211
117.410548,0.219849,0.119393,0.100456,0.219849
117.609639,0.217501,0.116545,0.100956,0.217501
117.682390,0.216694,0.115549,0.101145,0.216694
117.779293,0.215660,0.114260,0.101400,0.215660
118.062848,0.212900,0.110723,0.102177,0.212900
118.161841,0.212027,0.109569,0.102458,0.212027
118.514985,0.209280,0.105773,0.103507,0.209280
118.711730,0.207989,0.103867,0.104122,0.207989
119.339192,0.204922,0.098695,0.106227,0.204922
119.415116,0.204653,0.098156,0.106497,0.204653
119.437575,0.204577,0.098000,0.106578,0.204577
119.709417,0.203804,0.096229,0.107575,0.203804
120.089875,0.203136,0.094094,0.109043,0.203136
120.188868,0.203038,0.093599,0.109439,0.203038
120.542012,0.202922,0.092023,0.110899,0.202922
120.738757,0.203010,0.091265,0.111745,0.203010
121.050940,0.203360,0.090222,0.113138,0.203360
121.068746,0.203387,0.090168,0.113219,0.203387
121.464602,0.204194,0.089116,0.115079,0.204194
121.736444,0.204957,0.088542,0.116415,0.204957
122.116902,0.206290,0.087922,0.118368,0.206290
122.215895,0.206686,0.087793,0.118892,0.206686
122.569039,0.208254,0.087434,0.120820,0.208254
122.765784,0.209229,0.087297,0.121933,0.209229
122.798299,0.209398,0.087278,0.122120,0.209398
123.241719,0.211880,0.087136,0.124745,0.211880
123.491629,0.213432,0.087141,0.126291,0.213432
123.763471,0.215240,0.087210,0.128030,0.215240
124.143929,0.217978,0.087412,0.130566,0.217978
124.242922,0.218730,0.087484,0.131246,0.218730
124.527853,0.220984,0.087733,0.133251,0.220984
124.596066,0.221543,0.087801,0.133742,0.221543
124.792811,0.223199,0.088018,0.135182,0.223199
125.518656,0.229863,0.089051,0.140812,0.229863
125.790498,0.232586,0.089529,0.143057,0.232586
126.170956,0.236611,0.090279,0.146332,0.236611
126.257406,0.237560,0.090462,0.147098,0.237560
126.269949,0.237699,0.090489,0.147210,0.237699
126.623094,0.241725,0.091291,0.150434,0.241725
126.819838,0.244067,0.091772,0.152295,0.244067
127.545683,0.253344,0.093763,0.159581,0.253344
127.817525,0.257087,0.094596,0.162491,0.257087
127.986960,0.259498,0.095141,0.164358,0.259498
128.197983,0.262587,0.095845,0.166742,0.262587
128.296976,0.264070,0.096186,0.167883,0.264070
128.414900,0.265864,0.096601,0.169263,0.265864
128.650121,0.269537,0.097458,0.172080,0.269537
128.846865,0.272709,0.098204,0.174505,0.272709
129.572710,0.285234,0.101200,0.184034,0.285234
129.844552,0.290279,0.102425,0.187854,0.290279
130.225010,0.297690,0.104238,0.193452,0.297690
130.324003,0.299687,0.104729,0.194958,0.299687
130.441927,0.302106,0.105325,0.196781,0.302106
130.677148,0.307059,0.106549,0.200510,0.307059
130.873892,0.311338,0.107609,0.203729,0.311338
131.599737,0.328283,0.111832,0.216451,0.328283
131.871579,0.335136,0.113546,0.221590,0.335136
132.252037,0.345236,0.116075,0.229161,0.345236
132.351030,0.347967,0.116759,0.231208,0.347967
132.468954,0.351278,0.117589,0.233690,0.351278
132.704175,0.358078,0.119291,0.238788,0.358078
132.900919,0.363975,0.120765,0.243210,0.363975
133.626764,0.387546,0.126635,0.260912,0.387546
133.898606,0.397195,0.129021,0.268173,0.397195
134.279064,0.411555,0.132551,0.279004,0.411555
134.378057,0.415468,0.133508,0.281960,0.415468
134.495981,0.420231,0.134669,0.285562,0.420231
134.731202,0.430079,0.137058,0.293021,0.430079
134.927946,0.438694,0.139135,0.299559,0.438694
135.653791,0.473888,0.147476,0.326412,0.473888
135.925634,0.488669,0.150908,0.337761,0.488669
136.306091,0.511097,0.156035,0.355062,0.511097
136.405084,0.517300,0.157436,0.359864,0.517300
136.523008,0.524903,0.159144,0.365759,0.524903
136.758229,0.540808,0.162682,0.378126,0.540808
136.954974,0.554926,0.165785,0.389141,0.554926
137.680818,0.614543,0.178542,0.436001,0.614543
137.952661,0.640461,0.183937,0.456525,0.640461
138.333118,0.680688,0.192161,0.488528,0.680688
138.432111,0.691991,0.194443,0.497547,0.691991
138.550035,0.705942,0.197246,0.508696,0.705942
138.785256,0.735449,0.203124,0.532325,0.735449
138.982001,0.761974,0.208358,0.553616,0.761974
139.707845,0.876702,0.230619,0.646084,0.876702
139.979688,0.927575,0.240364,0.687210,0.927575
140.360145,1.007252,0.255557,0.751696,1.007252
140.459138,1.029746,0.259838,0.769908,1.029746
140.577062,1.057553,0.265130,0.792423,1.057553
140.812283,1.116463,0.276344,0.840119,1.116463
141.009028,1.169462,0.286448,0.883014,1.169462
141.324940,1.262191,0.304190,0.958001,1.262191
141.734872,1.397763,0.330336,1.067426,1.397763
142.006715,1.497992,0.349863,1.148129,1.497992
142.387172,1.653265,0.380494,1.272771,1.653265
142.486165,1.696688,0.389148,1.307539,1.696688
142.604089,1.750106,0.399849,1.350257,1.750106
142.839310,1.862302,0.422526,1.439775,1.862302
143.036055,1.962093,0.442930,1.519163,1.962093
143.351967,2.134082,0.478623,1.655459,2.134082
143.761899,2.379660,0.530763,1.848897,2.379660
144.033742,2.556891,0.569258,1.987633,2.556891
144.414199,2.824561,0.628781,2.195780,2.824561
144.513192,2.897979,0.645399,2.252580,2.897979
144.631116,2.987467,0.665826,2.321642,2.987467
144.866337,3.172519,0.708662,2.463857,3.172519
145.063082,3.333924,0.746685,2.587240,3.333924
145.378994,3.605392,0.812037,2.793355,3.605392
145.788926,3.979114,0.904945,3.074169,3.979114
146.060769,4.239238,0.971689,3.267548,4.239238
146.441226,4.617654,1.071994,3.545660,4.617654
146.540219,4.718505,1.099401,3.619105,4.718505
146.658143,4.839752,1.132743,3.707009,4.839752
146.893364,5.084699,1.201473,3.883227,5.084699
147.090109,5.292060,1.261176,4.030884,5.292060
147.406021,5.627719,1.361071,4.266648,5.627719
147.815954,6.062896,1.497496,4.565400,6.062896
148.087796,6.347125,1.591674,4.755450,6.347125
148.468253,6.732392,1.727474,5.004918,6.732392
148.567246,6.829254,1.763413,5.065842,6.829254
148.685170,6.942372,1.806470,5.135902,6.942372
148.920391,7.159516,1.892941,5.266575,7.159516
149.117136,7.331038,1.965571,5.365467,7.331038
149.433048,7.583538,2.081910,5.501628,7.583538
149.842981,7.861153,2.230126,5.631027,7.861153
150.114823,8.009237,2.325001,5.684236,8.009237
150.495280,8.162605,2.450480,5.712125,8.162605
150.594273,8.191622,2.481333,5.710289,8.191622
150.712197,8.220136,2.516940,5.703196,8.220136
150.947418,8.257077,2.583798,5.673279,8.257077
151.144163,8.267386,2.634902,5.632484,8.267386
151.460075,8.244762,2.706373,5.538389,8.244762
151.870008,8.145145,2.776733,5.368412,8.145145
152.141850,8.037470,2.807777,5.229693,8.037470
152.522307,7.835500,2.828636,5.006863,7.835500
152.621300,7.773874,2.829616,4.944258,7.773874
152.739224,7.695920,2.828367,4.867553,7.695920
152.974445,7.526594,2.818068,4.708526,7.526594
153.171190,7.372002,2.801595,4.570407,7.372002
153.487102,7.102273,2.760773,4.341500,7.102273
153.897035,6.720194,2.683476,4.036718,6.720194
154.052148,6.568258,2.647794,3.920464,6.568258
154.168877,6.451828,2.618846,3.832982,6.451828
154.549334,6.062996,2.513429,3.549567,6.062996
154.648327,5.960166,2.483559,3.476607,5.960166
154.766251,5.837131,2.446842,3.390289,5.837131
155.001472,5.590776,2.370360,3.220416,5.590776
155.198217,5.384708,2.303601,3.081107,5.384708
155.514129,5.056061,2.192406,2.863655,5.056061
155.924062,4.638167,2.043495,2.594672,4.638167
156.195904,4.368928,1.943507,2.425421,4.368928
156.576361,4.005602,1.803920,2.201682,4.005602
156.675354,3.913966,1.767903,2.146064,3.913966
156.793278,3.806485,1.725250,2.081235,3.806485
157.028499,3.597778,1.641186,1.956592,3.597778
157.225244,3.429271,1.572132,1.857139,3.429271
157.541156,3.170741,1.464146,1.706595,3.170741
157.951089,2.858117,1.330257,1.527860,2.858117
158.222931,2.665279,1.245841,1.419438,2.665279
158.603388,2.414770,1.134053,1.280717,2.414770
158.702381,2.353261,1.106231,1.247030,2.353261
158.820305,2.281943,1.073784,1.208159,2.281943
159.055526,2.145952,1.011349,1.134603,2.145952
159.252271,2.038498,0.961484,1.077014,2.038498
159.568183,1.877595,0.885923,0.991672,1.877595
159.978116,1.689245,0.796090,0.893155,1.689245
160.249958,1.576372,0.741533,0.834838,1.576372
160.630415,1.433422,0.671666,0.761756,1.433422
160.729408,1.398947,0.654689,0.744258,1.398947
160.847332,1.359278,0.635094,0.724184,1.359278
161.082553,1.284531,0.598003,0.686528,1.284531
161.279298,1.226284,0.568953,0.657331,1.226284
161.595210,1.140375,0.525891,0.614483,1.140375
162.005143,1.041715,0.476173,0.565542,1.041715
162.276985,0.983510,0.446747,0.536763,0.983510
162.657442,0.910676,0.409885,0.500791,0.910676
162.756435,0.893243,0.401064,0.492178,0.893243
162.874359,0.873238,0.390948,0.482290,0.873238
163.109580,0.835685,0.371981,0.463704,0.835685
163.306325,0.806527,0.357289,0.449238,0.806527
163.622237,0.763624,0.335753,0.427871,0.763624
164.032170,0.714369,0.311212,0.403157,0.714369
164.304012,0.685222,0.296819,0.388402,0.685222
164.684469,0.648526,0.278886,0.369639,0.648526
164.783462,0.639687,0.274604,0.365083,0.639687
164.901386,0.629510,0.269695,0.359816,0.629510
165.333352,0.595238,0.253342,0.341896,0.595238
165.649264,0.572838,0.242831,0.330007,0.572838
166.059197,0.546646,0.230749,0.315898,0.546646
166.331039,0.530847,0.223583,0.307264,0.530847
166.711496,0.510567,0.214536,0.296031,0.510567
166.810489,0.505608,0.212351,0.293257,0.505608
166.928414,0.499859,0.209832,0.290027,0.499859
167.360379,0.480168,0.201323,0.278845,0.480168
167.676291,0.466992,0.195737,0.271255,0.466992
168.086224,0.451246,0.189179,0.262067,0.451246
168.358066,0.441560,0.185212,0.256348,0.441560
168.738523,0.428909,0.180109,0.248800,0.428909
168.837516,0.425778,0.178860,0.246918,0.425778
168.955441,0.422131,0.177413,0.244718,0.422131
169.387406,0.409486,0.172457,0.237029,0.409486
169.703318,0.400901,0.169149,0.231752,0.400901
170.113251,0.390519,0.165214,0.225305,0.390519
170.385093,0.384071,0.162809,0.221263,0.384071
170.765550,0.375591,0.159694,0.215897,0.375591
170.864543,0.373483,0.158929,0.214555,0.373483
170.982468,0.371024,0.158041,0.212983,0.371024
171.414433,0.362469,0.154997,0.207472,0.362469
171.730345,0.356643,0.152968,0.203675,0.356643
172.140278,0.349591,0.150566,0.199025,0.349591
172.412120,0.345214,0.149110,0.196104,0.345214
172.792577,0.339469,0.147246,0.192223,0.339469
172.891570,0.338044,0.146793,0.191251,0.338044
173.009495,0.336384,0.146270,0.190114,0.336384
173.441460,0.330632,0.144507,0.186125,0.330632
173.757372,0.326743,0.143365,0.183378,0.326743
174.167305,0.322078,0.142060,0.180018,0.322078
174.819604,0.315497,0.140380,0.175117,0.315497
174.918597,0.314585,0.140166,0.174419,0.314585
175.036522,0.313528,0.139925,0.173603,0.313528
175.784399,0.307533,0.138742,0.168791,0.307533
176.194332,0.304750,0.138341,0.166409,0.304750
176.846631,0.301023,0.138054,0.162969,0.301023
176.945624,0.300531,0.138048,0.162483,0.300531
177.063549,0.299969,0.138053,0.161916,0.299969
177.811426,0.297026,0.138412,0.158614,0.297026
178.221359,0.295858,0.138846,0.157012,0.295858
178.717880,0.294857,0.139598,0.155259,0.294857
178.873658,0.294636,0.139886,0.154750,0.294636
178.972651,0.294519,0.140082,0.154437,0.294519
179.090576,0.294402,0.140328,0.154074,0.294402
179.838454,0.294251,0.142231,0.152020,0.294251
180.248386,0.294600,0.143528,0.151072,0.294600
180.744907,0.295438,0.145351,0.150087,0.295438
180.900685,0.295795,0.145980,0.149814,0.295795
180.999678,0.296045,0.146395,0.149650,0.296045
181.117603,0.296368,0.146905,0.149463,0.296368
181.865481,0.299033,0.150532,0.148502,0.299033
182.275413,0.300960,0.152822,0.148137,0.300960
182.700560,0.303318,0.155439,0.147878,0.303318
182.771934,0.303751,0.155904,0.147847,0.303751
182.927712,0.304733,0.156943,0.147790,0.304733
183.026705,0.305384,0.157622,0.147762,0.305384
183.144630,0.306187,0.158450,0.147737,0.306187
183.892508,0.312007,0.164211,0.147796,0.312007
184.302440,0.315756,0.167769,0.147987,0.315756
184.727587,0.320090,0.171788,0.148303,0.320090
184.798961,0.320865,0.172497,0.148368,0.320865
184.862578,0.321566,0.173138,0.148428,0.321566
184.954739,0.322603,0.174082,0.148521,0.322603
185.053732,0.323742,0.175115,0.148627,0.323742
185.171657,0.325136,0.176373,0.148763,0.325136
185.919535,0.334945,0.185103,0.149842,0.334945
186.754614,0.348126,0.196618,0.151508,0.348126
186.825988,0.349376,0.197702,0.151674,0.349376
186.981766,0.352178,0.200130,0.152049,0.352178
187.080759,0.354013,0.201718,0.152296,0.354013
187.198684,0.356256,0.203656,0.152600,0.356256
187.946562,0.372059,0.217288,0.154771,0.372059
188.781641,0.393580,0.235867,0.157713,0.393580
188.853015,0.395648,0.237656,0.157991,0.395648
189.008794,0.400301,0.241688,0.158613,0.400301
189.107786,0.403362,0.244344,0.159018,0.403362
189.225711,0.407120,0.247608,0.159512,0.407120
189.973589,0.434142,0.271210,0.162931,0.434142
190.808668,0.472453,0.305087,0.167365,0.472453
190.880042,0.476218,0.308442,0.167776,0.476218
191.035821,0.484745,0.316053,0.168691,0.484745
191.134814,0.490391,0.321105,0.169286,0.490391
191.252738,0.497361,0.327353,0.170007,0.497361
192.000616,0.548517,0.373580,0.174938,0.548517
192.835695,0.623150,0.441934,0.181216,0.623150
192.907069,0.630562,0.448769,0.181793,0.630562
193.062848,0.647372,0.464295,0.183077,0.647372
193.161841,0.658521,0.474612,0.183909,0.658521
193.279765,0.672294,0.487376,0.184918,0.672294
194.027643,0.773329,0.581554,0.191775,0.773329
194.862722,0.918652,0.718200,0.200451,0.918652
194.934096,0.932879,0.731632,0.201247,0.932879
195.089875,0.964992,0.761976,0.203016,0.964992
195.188868,0.986169,0.782007,0.204162,0.986169
195.306792,1.012195,0.806644,0.205551,1.012195
196.054670,1.198460,0.983468,0.214992,1.198460
196.889749,1.452425,1.225469,0.226957,1.452425
196.961123,1.476458,1.248401,0.228056,1.476458
197.116902,1.530186,1.299685,0.230502,1.530186
197.215895,1.565236,1.333147,0.232089,1.565236
197.333819,1.607902,1.373889,0.234013,1.607902
198.081697,1.900934,1.653782,0.247152,1.900934
198.916776,2.269163,2.005161,0.264002,2.269163
198.988150,2.302293,2.036729,0.265565,2.302293
199.143929,2.375336,2.106288,0.269049,2.375336
199.242922,2.422230,2.150913,0.271317,2.422230
199.360846,2.478519,2.204443,0.274076,2.478519
200.108724,2.841897,2.548727,0.293170,2.841897
200.943803,3.240564,2.922129,0.318435,3.240564
201.015177,3.273129,2.952300,0.320828,3.273129
201.170956,3.342901,3.016704,0.326197,3.342901
201.269949,3.386198,3.056481,0.329716,3.386198
201.387873,3.436587,3.102563,0.334024,3.436587
202.135751,3.717226,3.352564,0.364661,3.717226
202.970830,3.921574,3.514122,0.407452,3.921574
203.042204,3.932573,3.520939,0.411634,3.932573
203.197983,3.952806,3.531713,0.421093,3.952806
203.296976,3.962953,3.535602,0.427352,3.962953
203.414900,3.972282,3.537211,0.435071,3.972282
204.162778,3.963436,3.471769,0.491667,3.963436
204.997857,3.834455,3.259921,0.574534,3.834455
205.069231,3.819033,3.236231,0.582802,3.819033
205.225010,3.783588,3.182004,0.601584,3.783588
205.324003,3.759935,3.145869,0.614066,3.759935
205.441927,3.730779,3.101266,0.629514,3.730779
206.189805,3.531933,2.788083,0.743850,3.531933
207.024884,3.317696,2.406146,0.911550,3.317696
207.096258,3.301314,2.373142,0.928172,3.301314
207.252037,3.267085,2.301265,0.965820,3.267085
207.351030,3.246513,2.255766,0.990747,3.246513
207.468954,3.223303,2.201817,1.021486,3.223303
208.216832,3.114866,1.870102,1.244764,3.114866
209.051911,3.089901,1.532012,1.557889,3.089901
209.123285,3.093083,1.505073,1.588010,3.093083
209.279064,3.103080,1.447433,1.655647,3.103080
209.378057,3.111631,1.411642,1.699988,3.111631
209.495981,3.124066,1.369869,1.754197,3.124066
210.243859,3.260490,1.127272,2.133218,3.260490
211.078938,3.528120,0.902066,2.626054,3.528120
211.150312,3.556315,0.884989,2.671326,3.556315
211.306091,3.620567,0.848864,2.771703,3.620567
211.405084,3.663279,0.826713,2.836566,3.663279
211.523008,3.715997,0.801128,2.914869,3.715997
212.270886,4.091371,0.658130,3.433240,4.091371
213.105965,4.568402,0.533608,4.034795,4.568402
213.177339,4.610467,0.524474,4.085993,4.610467
213.333118,4.702325,0.505290,4.197035,4.702325
213.432111,4.760573,0.493618,4.266955,4.760573
213.550035,4.829638,0.480220,4.349418,4.829638
214.297913,5.245703,0.406887,4.838816,5.245703
215.132992,5.611543,0.344755,5.266788,5.611543
215.204366,5.635365,0.340236,5.295129,5.635365
215.360145,5.682429,0.330752,5.351677,5.682429
215.459138,5.708658,0.324984,5.383674,5.708658
215.577062,5.735994,0.318363,5.417632,5.735994
215.673008,5.754991,0.313168,5.441823,5.754991
216.324940,5.801610,0.281947,5.519663,5.801610
216.324940,5.801610,0.281947,5.519663,5.801610
217.160019,5.643514,0.250374,5.393140,5.643514
217.231394,5.619135,0.248028,5.371107,5.619135
217.387172,5.560473,0.243073,5.317400,5.560473
217.486165,5.519455,0.240037,5.279417,5.519455
217.604089,5.466978,0.236529,5.230449,5.466978
