wavenumber,intensity
2505.25,0.0017
2505,0.0017
2504.75,0.0017
2504.5,0.0017
2504.25,0.0017
2504,0.0017
2503.75,0.0017
2503.5,0.0017
2503.25,0.0017
2503,0.0017
2502.75,0.0017
2502.5,0.0017
2502.25,0.0017
2502,0.0017
2501.75,0.0017
2501.5,0.0017
2501.25,0.0017
2501,0.0017
2500.75,0.0017
2500.5,0.0017
2500.25,0.0017
2500,0.0017
2499.75,0.0017
2499.5,0.0017
2499.25,0.0017
2499,0.0017
2498.75,0.0017
2498.5,0.0017
2498.25,0.0017
2498,0.0017
2497.75,0.0018
2497.5,0.0018
2497.25,0.0018
2497,0.0018
2496.75,0.0018
2496.5,0.0018
2496.25,0.0018
2496,0.0018
2495.75,0.0018
2495.5,0.0018
2495.25,0.0018
2495,0.0018
2494.75,0.0018
2494.5,0.0018
2494.25,0.0018
2494,0.0018
2493.75,0.0018
2493.5,0.0018
2493.25,0.0018
2493,0.0018
2492.75,0.0018
2492.5,0.0019
2492.25,0.0019
2492,0.0019
2491.75,0.0019
2491.5,0.0019
2491.25,0.002
2491,0.002
2490.75,0.002
2490.5,0.002
2490.25,0.0021
2490,0.0021
2489.75,0.0022
2489.5,0.0022
2489.25,0.0023
2489,0.0024
2488.75,0.0024
2488.5,0.0025
2488.25,0.0025
2488,0.0026
2487.75,0.0027
2487.5,0.0028
2487.25,0.0028
2487,0.0029
2486.75,0.003
2486.5,0.0031
2486.25,0.0032
2486,0.0033
2485.75,0.0034
2485.5,0.0035
2485.25,0.0036
2485,0.0037
2484.75,0.0039
2484.5,0.004
2484.25,0.0041
2484,0.0043
2483.75,0.0044
2483.5,0.0045
2483.25,0.0047
2483,0.0048
2482.75,0.005
2482.5,0.0051
2482.25,0.0053
2482,0.0055
2481.75,0.0056
2481.5,0.0058
2481.25,0.006
2481,0.0062
2480.75,0.0064
2480.5,0.0066
2480.25,0.0068
2480,0.0069
2479.75,0.0071
2479.5,0.0073
2479.25,0.0075
2479,0.0077
2478.75,0.0079
2478.5,0.0081
2478.25,0.0083
2478,0.0084
2477.75,0.0085
2477.5,0.0086
2477.25,0.0087
2477,0.0087
2476.75,0.0087
2476.5,0.0087
2476.25,0.0086
2476,0.0085
2475.75,0.0084
2475.5,0.0083
2475.25,0.0081
2475,0.0079
2474.75,0.0078
2474.5,0.0076
2474.25,0.0074
2474,0.0071
2473.75,0.0069
2473.5,0.0067
2473.25,0.0065
2473,0.0063
2472.75,0.0061
2472.5,0.0059
2472.25,0.0056
2472,0.0054
2471.75,0.0052
2471.5,0.0051
2471.25,0.0049
2471,0.0047
2470.75,0.0045
2470.5,0.0044
2470.25,0.0042
2470,0.0041
2469.75,0.004
2469.5,0.0038
2469.25,0.0037
2469,0.0036
2468.75,0.0034
2468.5,0.0033
2468.25,0.0032
2468,0.0031
2467.75,0.003
2467.5,0.0029
2467.25,0.0028
2467,0.0027
2466.75,0.0026
2466.5,0.0025
2466.25,0.0025
2466,0.0024
2465.75,0.0023
2465.5,0.0022
2465.25,0.0022
2465,0.0021
2464.75,0.002
2464.5,0.002
2464.25,0.0019
2464,0.0018
2463.75,0.0018
2463.5,0.0017
2463.25,0.0017
2463,0.0016
2462.75,0.0016
2462.5,0.0015
2462.25,0.0015
2462,0.0014
2461.75,0.0014
2461.5,0.0013
2461.25,0.0013
2461,0.0013
2460.75,0.0013
2460.5,0.0012
2460.25,0.0012
2460,0.0012
2459.75,0.0011
2459.5,0.0011
2459.25,0.0011
2459,0.001
2458.75,0.001
2458.5,0.001
2458.25,0.001
2458,9.00E-04
2457.75,9.00E-04
2457.5,9.00E-04
2457.25,9.00E-04
2457,9.00E-04
2456.75,9.00E-04
2456.5,8.00E-04
2456.25,8.00E-04
2456,8.00E-04
2455.75,8.00E-04
2455.5,8.00E-04
2455.25,8.00E-04
2455,8.00E-04
2454.75,7.00E-04
2454.5,7.00E-04
2454.25,7.00E-04
2454,7.00E-04
2453.75,7.00E-04
2453.5,7.00E-04
2453.25,7.00E-04
2453,7.00E-04
2452.75,7.00E-04
2452.5,7.00E-04
2452.25,6.00E-04
2452,6.00E-04
2451.75,6.00E-04
2451.5,6.00E-04
2451.25,6.00E-04
2451,6.00E-04
2450.75,6.00E-04
2450.5,6.00E-04
2450.25,6.00E-04
2450,6.00E-04
2449.75,6.00E-04
2449.5,6.00E-04
2449.25,6.00E-04
2449,5.00E-04
2448.75,5.00E-04
2448.5,5.00E-04
2448.25,5.00E-04
2448,5.00E-04
2447.75,5.00E-04
2447.5,5.00E-04
2447.25,5.00E-04
2447,5.00E-04
2446.75,5.00E-04
2446.5,5.00E-04
2446.25,5.00E-04
2446,5.00E-04
2445.75,5.00E-04
2445.5,5.00E-04
2445.25,5.00E-04
2445,5.00E-04
2444.75,5.00E-04
2444.5,5.00E-04
2444.25,5.00E-04
2444,5.00E-04
2443.75,5.00E-04
2443.5,5.00E-04
2443.25,5.00E-04
2443,5.00E-04
2442.75,5.00E-04
2442.5,6.00E-04
2442.25,6.00E-04
2442,6.00E-04
2441.75,6.00E-04
2441.5,6.00E-04
2441.25,6.00E-04
2441,6.00E-04
2440.75,7.00E-04
2440.5,7.00E-04
2440.25,7.00E-04
2440,7.00E-04
2439.75,7.00E-04
2439.5,7.00E-04
2439.25,7.00E-04
2439,8.00E-04
2438.75,8.00E-04
2438.5,8.00E-04
2438.25,8.00E-04
2438,9.00E-04
2437.75,9.00E-04
2437.5,0.001
2437.25,0.001
2437,0.001
2436.75,0.0011
2436.5,0.0011
2436.25,0.0011
2436,0.0011
2435.75,0.0011
2435.5,0.0011
2435.25,0.0011
2435,0.0011
2434.75,0.0011
2434.5,0.0011
2434.25,0.0011
2434,0.0011
2433.75,0.0011
2433.5,0.0011
2433.25,0.0011
2433,0.0011
2432.75,0.001
2432.5,0.001
2432.25,0.001
2432,9.00E-04
2431.75,9.00E-04
2431.5,9.00E-04
2431.25,9.00E-04
2431,9.00E-04
2430.75,9.00E-04
2430.5,9.00E-04
2430.25,8.00E-04
2430,8.00E-04
2429.75,8.00E-04
2429.5,8.00E-04
2429.25,8.00E-04
2429,8.00E-04
2428.75,8.00E-04
2428.5,8.00E-04
2428.25,8.00E-04
2428,8.00E-04
2427.75,8.00E-04
2427.5,8.00E-04
2427.25,8.00E-04
2427,8.00E-04
2426.75,8.00E-04
2426.5,8.00E-04
2426.25,8.00E-04
2426,8.00E-04
2425.75,8.00E-04
2425.5,9.00E-04
2425.25,9.00E-04
2425,9.00E-04
2424.75,0.001
2424.5,0.001
2424.25,0.001
2424,0.0011
2423.75,0.0011
2423.5,0.0011
2423.25,0.0012
2423,0.0012
2422.75,0.0012
2422.5,0.0013
2422.25,0.0013
2422,0.0013
2421.75,0.0013
2421.5,0.0014
2421.25,0.0014
2421,0.0014
2420.75,0.0014
2420.5,0.0014
2420.25,0.0014
2420,0.0014
2419.75,0.0015
2419.5,0.0015
2419.25,0.0015
2419,0.0016
2418.75,0.0016
2418.5,0.0016
2418.25,0.0017
2418,0.0017
2417.75,0.0018
2417.5,0.0018
2417.25,0.0019
2417,0.002
2416.75,0.002
2416.5,0.0021
2416.25,0.0022
2416,0.0023
2415.75,0.0024
2415.5,0.0025
2415.25,0.0027
2415,0.0028
2414.75,0.0029
2414.5,0.003
2414.25,0.0031
2414,0.0032
2413.75,0.0033
2413.5,0.0034
2413.25,0.0035
2413,0.0035
2412.75,0.0036
2412.5,0.0036
2412.25,0.0036
2412,0.0036
2411.75,0.0036
2411.5,0.0036
2411.25,0.0036
2411,0.0035
2410.75,0.0035
2410.5,0.0035
2410.25,0.0034
2410,0.0034
2409.75,0.0034
2409.5,0.0033
2409.25,0.0033
2409,0.0032
2408.75,0.0032
2408.5,0.0031
2408.25,0.0031
2408,0.003
2407.75,0.0029
2407.5,0.0029
2407.25,0.0028
2407,0.0027
2406.75,0.0026
2406.5,0.0025
2406.25,0.0024
2406,0.0023
2405.75,0.0022
2405.5,0.0021
2405.25,0.002
2405,0.0019
2404.75,0.0018
2404.5,0.0017
2404.25,0.0016
2404,0.0015
2403.75,0.0015
2403.5,0.0014
2403.25,0.0013
2403,0.0013
2402.75,0.0012
2402.5,0.0012
2402.25,0.0011
2402,0.0011
2401.75,0.0011
2401.5,0.001
2401.25,0.001
2401,0.001
2400.75,0.001
2400.5,0.001
2400.25,0.001
2400,0.001
2399.75,0.001
2399.5,0.0011
2399.25,0.0011
2399,0.0012
2398.75,0.0013
2398.5,0.0014
2398.25,0.0015
2398,0.0016
2397.75,0.0017
2397.5,0.0019
2397.25,0.002
2397,0.0022
2396.75,0.0024
2396.5,0.0026
2396.25,0.0028
2396,0.0029
2395.75,0.0031
2395.5,0.0032
2395.25,0.0033
2395,0.0033
2394.75,0.0034
2394.5,0.0034
2394.25,0.0033
2394,0.0033
2393.75,0.0031
2393.5,0.003
2393.25,0.0028
2393,0.0026
2392.75,0.0025
2392.5,0.0023
2392.25,0.0021
2392,0.0019
2391.75,0.0018
2391.5,0.0016
2391.25,0.0015
2391,0.0013
2390.75,0.0012
2390.5,0.0011
2390.25,0.001
2390,9.00E-04
2389.75,8.00E-04
2389.5,7.00E-04
2389.25,6.00E-04
2389,6.00E-04
2388.75,5.00E-04
2388.5,5.00E-04
2388.25,4.00E-04
2388,4.00E-04
2387.75,4.00E-04
2387.5,4.00E-04
2387.25,4.00E-04
2387,4.00E-04
2386.75,4.00E-04
2386.5,3.00E-04
2386.25,3.00E-04
2386,4.00E-04
2385.75,4.00E-04
2385.5,4.00E-04
2385.25,4.00E-04
2385,4.00E-04
2384.75,5.00E-04
2384.5,5.00E-04
2384.25,6.00E-04
2384,6.00E-04
2383.75,6.00E-04
2383.5,7.00E-04
2383.25,7.00E-04
2383,7.00E-04
2382.75,8.00E-04
2382.5,9.00E-04
2382.25,9.00E-04
2382,0.001
2381.75,0.0011
2381.5,0.0011
2381.25,0.0012
2381,0.0013
2380.75,0.0014
2380.5,0.0015
2380.25,0.0016
2380,0.0017
2379.75,0.0019
2379.5,0.0021
2379.25,0.0022
2379,0.0024
2378.75,0.0025
2378.5,0.0027
2378.25,0.0029
2378,0.003
2377.75,0.0032
2377.5,0.0034
2377.25,0.0035
2377,0.0036
2376.75,0.0038
2376.5,0.0039
2376.25,0.004
2376,0.0041
2375.75,0.0041
2375.5,0.0042
2375.25,0.0041
2375,0.0041
2374.75,0.004
2374.5,0.004
2374.25,0.0039
2374,0.0038
2373.75,0.0037
2373.5,0.0036
2373.25,0.0035
2373,0.0034
2372.75,0.0033
2372.5,0.0032
2372.25,0.0031
2372,0.003
2371.75,0.0029
2371.5,0.0028
2371.25,0.0028
2371,0.0027
2370.75,0.0027
2370.5,0.0026
2370.25,0.0026
2370,0.0026
2369.75,0.0027
2369.5,0.0027
2369.25,0.0027
2369,0.0028
2368.75,0.0029
2368.5,0.003
2368.25,0.0031
2368,0.0032
2367.75,0.0034
2367.5,0.0036
2367.25,0.0037
2367,0.0039
2366.75,0.004
2366.5,0.0042
2366.25,0.0044
2366,0.0046
2365.75,0.0047
2365.5,0.0047
2365.25,0.0047
2365,0.0047
2364.75,0.0047
2364.5,0.0046
2364.25,0.0045
2364,0.0044
2363.75,0.0042
2363.5,0.0041
2363.25,0.004
2363,0.0038
2362.75,0.0036
2362.5,0.0034
2362.25,0.0033
2362,0.0031
2361.75,0.0029
2361.5,0.0028
2361.25,0.0026
2361,0.0025
2360.75,0.0024
2360.5,0.0024
2360.25,0.0023
2360,0.0022
2359.75,0.0021
2359.5,0.0021
2359.25,0.002
2359,0.0019
2358.75,0.0019
2358.5,0.0018
2358.25,0.0018
2358,0.0018
2357.75,0.0018
2357.5,0.0018
2357.25,0.0017
2357,0.0017
2356.75,0.0017
2356.5,0.0017
2356.25,0.0017
2356,0.0017
2355.75,0.0017
2355.5,0.0017
2355.25,0.0017
2355,0.0017
2354.75,0.0017
2354.5,0.0017
2354.25,0.0017
2354,0.0017
2353.75,0.0017
2353.5,0.0017
2353.25,0.0017
2353,0.0017
2352.75,0.0017
2352.5,0.0017
2352.25,0.0017
2352,0.0017
2351.75,0.0017
2351.5,0.0017
2351.25,0.0017
2351,0.0017
2350.75,0.0017
2350.5,0.0017
2350.25,0.0017
2350,0.0017
2349.75,0.0016
2349.5,0.0016
2349.25,0.0016
2349,0.0016
2348.75,0.0016
2348.5,0.0015
2348.25,0.0016
2348,0.0016
2347.75,0.0016
2347.5,0.0016
2347.25,0.0017
2347,0.0016
2346.75,0.0016
2346.5,0.0016
2346.25,0.0015
2346,0.0015
2345.75,0.0015
2345.5,0.0015
2345.25,0.0016
2345,0.0016
2344.75,0.0015
2344.5,0.0015
2344.25,0.0015
2344,0.0015
2343.75,0.0014
2343.5,0.0014
2343.25,0.0014
2343,0.0014
2342.75,0.0014
2342.5,0.0014
2342.25,0.0013
2342,0.0013
2341.75,0.0013
2341.5,0.0013
2341.25,0.0013
2341,0.0013
2340.75,0.0013
2340.5,0.0012
2340.25,0.0012
2340,0.0011
2339.75,0.0012
2339.5,0.0012
2339.25,0.0012
2339,0.0012
2338.75,0.0012
2338.5,0.0012
2338.25,0.0012
2338,0.0012
2337.75,0.0012
2337.5,0.0013
2337.25,0.0013
2337,0.0012
2336.75,0.0012
2336.5,0.0012
2336.25,0.0013
2336,0.0013
2335.75,0.0013
2335.5,0.0013
2335.25,0.0012
2335,0.0012
2334.75,0.0012
2334.5,0.0013
2334.25,0.0013
2334,0.0013
2333.75,0.0013
2333.5,0.0013
2333.25,0.0012
2333,0.0012
2332.75,0.0012
2332.5,0.0012
2332.25,0.0012
2332,0.0012
2331.75,0.0012
2331.5,0.0011
2331.25,0.0011
2331,0.0011
2330.75,0.0011
2330.5,0.0011
2330.25,0.0011
2330,0.0011
2329.75,0.0011
2329.5,0.0011
2329.25,0.0011
2329,0.0012
2328.75,0.0012
2328.5,0.0013
2328.25,0.0013
2328,0.0013
2327.75,0.0013
2327.5,0.0013
2327.25,0.0014
2327,0.0014
2326.75,0.0015
2326.5,0.0015
2326.25,0.0015
2326,0.0016
2325.75,0.0016
2325.5,0.0016
2325.25,0.0017
2325,0.0017
2324.75,0.0018
2324.5,0.0018
2324.25,0.0019
2324,0.0019
2323.75,0.0019
2323.5,0.0019
2323.25,0.0019
2323,0.002
2322.75,0.002
2322.5,0.0021
2322.25,0.0021
2322,0.0021
2321.75,0.0021
2321.5,0.0022
2321.25,0.0022
2321,0.0023
2320.75,0.0023
2320.5,0.0023
2320.25,0.0023
2320,0.0023
2319.75,0.0023
2319.5,0.0023
2319.25,0.0023
2319,0.0023
2318.75,0.0023
2318.5,0.0023
2318.25,0.0023
2318,0.0023
2317.75,0.0024
2317.5,0.0024
2317.25,0.0024
2317,0.0024
2316.75,0.0024
2316.5,0.0024
2316.25,0.0024
2316,0.0024
2315.75,0.0025
2315.5,0.0025
2315.25,0.0025
2315,0.0025
2314.75,0.0026
2314.5,0.0026
2314.25,0.0026
2314,0.0026
2313.75,0.0026
2313.5,0.0027
2313.25,0.0027
2313,0.0027
2312.75,0.0027
2312.5,0.0028
2312.25,0.0028
2312,0.0028
2311.75,0.0029
2311.5,0.0029
2311.25,0.0029
2311,0.003
2310.75,0.003
2310.5,0.0031
2310.25,0.0031
2310,0.0032
2309.75,0.0032
2309.5,0.0033
2309.25,0.0033
2309,0.0034
2308.75,0.0036
2308.5,0.0037
2308.25,0.0039
2308,0.0041
2307.75,0.0042
2307.5,0.0043
2307.25,0.0045
2307,0.0046
2306.75,0.0049
2306.5,0.0051
2306.25,0.0054
2306,0.0057
2305.75,0.0059
2305.5,0.0062
2305.25,0.0065
2305,0.0067
2304.75,0.007
2304.5,0.0072
2304.25,0.0075
2304,0.0078
2303.75,0.008
2303.5,0.0082
2303.25,0.0083
2303,0.0084
2302.75,0.0085
2302.5,0.0086
2302.25,0.0088
2302,0.0089
2301.75,0.009
2301.5,0.0091
2301.25,0.0091
2301,0.0091
2300.75,0.0092
2300.5,0.0092
2300.25,0.0092
2300,0.0093
2299.75,0.0093
2299.5,0.0094
2299.25,0.0094
2299,0.0094
2298.75,0.0094
2298.5,0.0093
2298.25,0.0093
2298,0.0092
2297.75,0.0092
2297.5,0.0091
2297.25,0.0091
2297,0.009
2296.75,0.0089
2296.5,0.0088
2296.25,0.0086
2296,0.0085
2295.75,0.0084
2295.5,0.0082
2295.25,0.008
2295,0.0079
2294.75,0.0077
2294.5,0.0075
2294.25,0.0073
2294,0.0071
2293.75,0.0069
2293.5,0.0067
2293.25,0.0065
2293,0.0063
2292.75,0.0061
2292.5,0.0059
2292.25,0.0057
2292,0.0055
2291.75,0.0053
2291.5,0.0052
2291.25,0.005
2291,0.0048
2290.75,0.0046
2290.5,0.0045
2290.25,0.0043
2290,0.0042
2289.75,0.004
2289.5,0.0039
2289.25,0.0037
2289,0.0036
2288.75,0.0035
2288.5,0.0034
2288.25,0.0033
2288,0.0032
2287.75,0.0031
2287.5,0.003
2287.25,0.0029
2287,0.0028
2286.75,0.0027
2286.5,0.0026
2286.25,0.0026
2286,0.0025
2285.75,0.0024
2285.5,0.0024
2285.25,0.0023
2285,0.0023
2284.75,0.0022
2284.5,0.0022
2284.25,0.0022
2284,0.0022
2283.75,0.0021
2283.5,0.0021
2283.25,0.0021
2283,0.0021
2282.75,0.002
2282.5,0.002
2282.25,0.002
2282,0.0019
2281.75,0.0019
2281.5,0.0018
2281.25,0.0018
2281,0.0017
2280.75,0.0017
2280.5,0.0016
2280.25,0.0015
2280,0.0014
2279.75,0.0014
2279.5,0.0013
2279.25,0.0012
2279,0.0011
2278.75,0.0011
2278.5,0.001
2278.25,9.00E-04
2278,8.00E-04
2277.75,8.00E-04
2277.5,8.00E-04
2277.25,7.00E-04
2277,7.00E-04
2276.75,6.00E-04
2276.5,6.00E-04
2276.25,6.00E-04
2276,5.00E-04
2275.75,5.00E-04
2275.5,4.00E-04
2275.25,4.00E-04
2275,4.00E-04
2274.75,4.00E-04
2274.5,4.00E-04
2274.25,4.00E-04
2274,4.00E-04
2273.75,4.00E-04
2273.5,4.00E-04
2273.25,4.00E-04
2273,4.00E-04
2272.75,4.00E-04
2272.5,4.00E-04
2272.25,5.00E-04
2272,5.00E-04
2271.75,5.00E-04
2271.5,5.00E-04
2271.25,5.00E-04
2271,6.00E-04
2270.75,6.00E-04
2270.5,6.00E-04
2270.25,6.00E-04
2270,6.00E-04
2269.75,6.00E-04
2269.5,7.00E-04
2269.25,7.00E-04
2269,7.00E-04
2268.75,8.00E-04
2268.5,8.00E-04
2268.25,8.00E-04
2268,9.00E-04
2267.75,9.00E-04
2267.5,9.00E-04
2267.25,9.00E-04
2267,0.001
2266.75,0.001
2266.5,0.001
2266.25,0.0011
2266,0.0011
2265.75,0.0011
2265.5,0.0011
2265.25,0.0012
2265,0.0012
2264.75,0.0012
2264.5,0.0012
2264.25,0.0013
2264,0.0013
2263.75,0.0013
2263.5,0.0013
2263.25,0.0014
2263,0.0014
2262.75,0.0014
2262.5,0.0014
2262.25,0.0015
2262,0.0015
2261.75,0.0015
2261.5,0.0015
2261.25,0.0015
2261,0.0015
2260.75,0.0015
2260.5,0.0015
2260.25,0.0016
2260,0.0016
2259.75,0.0016
2259.5,0.0016
2259.25,0.0016
2259,0.0017
2258.75,0.0017
2258.5,0.0017
2258.25,0.0017
2258,0.0017
2257.75,0.0017
2257.5,0.0017
2257.25,0.0017
2257,0.0018
2256.75,0.0018
2256.5,0.0018
2256.25,0.0018
2256,0.0019
2255.75,0.0019
2255.5,0.002
2255.25,0.0021
2255,0.0021
2254.75,0.0022
2254.5,0.0023
2254.25,0.0024
2254,0.0025
2253.75,0.0026
2253.5,0.0027
2253.25,0.0028
2253,0.003
2252.75,0.0031
2252.5,0.0032
2252.25,0.0033
2252,0.0035
2251.75,0.0036
2251.5,0.0037
2251.25,0.0039
2251,0.004
2250.75,0.0042
2250.5,0.0043
2250.25,0.0045
2250,0.0046
2249.75,0.0048
2249.5,0.0049
2249.25,0.0051
2249,0.0052
2248.75,0.0053
2248.5,0.0054
2248.25,0.0055
2248,0.0057
2247.75,0.0058
2247.5,0.0058
2247.25,0.0059
2247,0.0059
2246.75,0.006
2246.5,0.0059
2246.25,0.0059
2246,0.0059
2245.75,0.0058
2245.5,0.0058
2245.25,0.0057
2245,0.0056
2244.75,0.0055
2244.5,0.0054
2244.25,0.0053
2244,0.0052
2243.75,0.005
2243.5,0.0049
2243.25,0.0047
2243,0.0046
2242.75,0.0045
2242.5,0.0043
2242.25,0.0042
2242,0.0041
2241.75,0.004
2241.5,0.0038
2241.25,0.0037
2241,0.0036
2240.75,0.0035
2240.5,0.0034
2240.25,0.0033
2240,0.0032
2239.75,0.0031
2239.5,0.0029
2239.25,0.0028
2239,0.0028
2238.75,0.0027
2238.5,0.0026
2238.25,0.0026
2238,0.0025
2237.75,0.0024
2237.5,0.0024
2237.25,0.0023
2237,0.0023
2236.75,0.0022
2236.5,0.0022
2236.25,0.0022
2236,0.0022
2235.75,0.0021
2235.5,0.0021
2235.25,0.0021
2235,0.0021
2234.75,0.0021
2234.5,0.0021
2234.25,0.0021
2234,0.0021
2233.75,0.0021
2233.5,0.0021
2233.25,0.0021
2233,0.0021
2232.75,0.0022
2232.5,0.0022
2232.25,0.0022
2232,0.0023
2231.75,0.0023
2231.5,0.0024
2231.25,0.0025
2231,0.0025
2230.75,0.0026
2230.5,0.0026
2230.25,0.0027
2230,0.0027
2229.75,0.0028
2229.5,0.0028
2229.25,0.0028
2229,0.0028
2228.75,0.0028
2228.5,0.0028
2228.25,0.0028
2228,0.0027
2227.75,0.0027
2227.5,0.0027
2227.25,0.0026
2227,0.0026
2226.75,0.0025
2226.5,0.0025
2226.25,0.0025
2226,0.0024
2225.75,0.0024
2225.5,0.0024
2225.25,0.0023
2225,0.0023
2224.75,0.0023
2224.5,0.0022
2224.25,0.0022
2224,0.0022
2223.75,0.0022
2223.5,0.0022
2223.25,0.0022
2223,0.0022
2222.75,0.0023
2222.5,0.0023
2222.25,0.0023
2222,0.0023
2221.75,0.0024
2221.5,0.0024
2221.25,0.0024
2221,0.0024
2220.75,0.0025
2220.5,0.0025
2220.25,0.0025
2220,0.0025
2219.75,0.0024
2219.5,0.0024
2219.25,0.0024
2219,0.0024
2218.75,0.0024
2218.5,0.0024
2218.25,0.0023
2218,0.0023
2217.75,0.0023
2217.5,0.0022
2217.25,0.0022
2217,0.0022
2216.75,0.0021
2216.5,0.0021
2216.25,0.0021
2216,0.0021
2215.75,0.0021
2215.5,0.0021
2215.25,0.0021
2215,0.0021
2214.75,0.002
2214.5,0.002
2214.25,0.002
2214,0.002
2213.75,0.002
2213.5,0.002
2213.25,0.002
2213,0.002
2212.75,0.002
2212.5,0.0021
2212.25,0.0021
2212,0.0021
2211.75,0.0021
2211.5,0.0021
2211.25,0.0021
2211,0.0022
2210.75,0.0022
2210.5,0.0022
2210.25,0.0022
2210,0.0022
2209.75,0.0023
2209.5,0.0023
2209.25,0.0023
2209,0.0024
2208.75,0.0024
2208.5,0.0024
2208.25,0.0025
2208,0.0025
2207.75,0.0026
2207.5,0.0026
2207.25,0.0026
2207,0.0027
2206.75,0.0027
2206.5,0.0027
2206.25,0.0028
2206,0.0028
2205.75,0.0029
2205.5,0.0029
2205.25,0.003
2205,0.003
2204.75,0.0031
2204.5,0.0031
2204.25,0.0031
2204,0.0031
2203.75,0.0031
2203.5,0.003
2203.25,0.003
2203,0.003
2202.75,0.0029
2202.5,0.0029
2202.25,0.0029
2202,0.0028
2201.75,0.0028
2201.5,0.0027
2201.25,0.0027
2201,0.0026
2200.75,0.0026
2200.5,0.0026
2200.25,0.0025
2200,0.0025
2199.75,0.0025
2199.5,0.0025
2199.25,0.0025
2199,0.0025
2198.75,0.0025
2198.5,0.0025
2198.25,0.0025
2198,0.0025
2197.75,0.0026
2197.5,0.0026
2197.25,0.0026
2197,0.0027
2196.75,0.0027
2196.5,0.0028
2196.25,0.0029
2196,0.0029
2195.75,0.003
2195.5,0.0031
2195.25,0.0031
2195,0.0032
2194.75,0.0033
2194.5,0.0034
2194.25,0.0034
2194,0.0035
2193.75,0.0036
2193.5,0.0037
2193.25,0.0038
2193,0.0039
2192.75,0.004
2192.5,0.0041
2192.25,0.0042
2192,0.0043
2191.75,0.0044
2191.5,0.0045
2191.25,0.0046
2191,0.0047
2190.75,0.0048
2190.5,0.005
2190.25,0.0051
2190,0.0052
2189.75,0.0053
2189.5,0.0055
2189.25,0.0056
2189,0.0058
2188.75,0.0059
2188.5,0.0061
2188.25,0.0062
2188,0.0063
2187.75,0.0065
2187.5,0.0066
2187.25,0.0067
2187,0.0069
2186.75,0.007
2186.5,0.0071
2186.25,0.0073
2186,0.0074
2185.75,0.0075
2185.5,0.0076
2185.25,0.0078
2185,0.0079
2184.75,0.008
2184.5,0.0081
2184.25,0.0083
2184,0.0084
2183.75,0.0085
2183.5,0.0086
2183.25,0.0087
2183,0.0088
2182.75,0.0089
2182.5,0.0091
2182.25,0.0092
2182,0.0093
2181.75,0.0094
2181.5,0.0096
2181.25,0.0097
2181,0.0098
2180.75,0.0099
2180.5,0.01
2180.25,0.0102
2180,0.0103
2179.75,0.0104
2179.5,0.0105
2179.25,0.0106
2179,0.0107
2178.75,0.0107
2178.5,0.0108
2178.25,0.0109
2178,0.0109
2177.75,0.0109
2177.5,0.0109
2177.25,0.0109
2177,0.0108
2176.75,0.0108
2176.5,0.0107
2176.25,0.0107
2176,0.0106
2175.75,0.0105
2175.5,0.0104
2175.25,0.0103
2175,0.0102
2174.75,0.0101
2174.5,0.01
2174.25,0.0099
2174,0.0098
2173.75,0.0097
2173.5,0.0096
2173.25,0.0096
2173,0.0095
2172.75,0.0094
2172.5,0.0094
2172.25,0.0093
2172,0.0093
2171.75,0.0092
2171.5,0.0092
2171.25,0.0091
2171,0.0091
2170.75,0.0091
2170.5,0.0091
2170.25,0.0091
2170,0.0091
2169.75,0.0091
2169.5,0.0091
2169.25,0.0091
2169,0.0091
2168.75,0.0091
2168.5,0.0091
2168.25,0.0091
2168,0.0091
2167.75,0.0091
2167.5,0.0091
2167.25,0.0091
2167,0.0091
2166.75,0.0091
2166.5,0.0091
2166.25,0.0091
2166,0.0091
2165.75,0.009
2165.5,0.009
2165.25,0.009
2165,0.009
2164.75,0.009
2164.5,0.009
2164.25,0.009
2164,0.009
2163.75,0.0089
2163.5,0.0089
2163.25,0.0089
2163,0.0089
2162.75,0.0089
2162.5,0.0089
2162.25,0.0089
2162,0.0089
2161.75,0.0089
2161.5,0.0089
2161.25,0.0089
2161,0.009
2160.75,0.009
2160.5,0.009
2160.25,0.009
2160,0.009
2159.75,0.009
2159.5,0.0091
2159.25,0.0091
2159,0.0092
2158.75,0.0092
2158.5,0.0092
2158.25,0.0093
2158,0.0093
2157.75,0.0094
2157.5,0.0094
2157.25,0.0095
2157,0.0096
2156.75,0.0096
2156.5,0.0097
2156.25,0.0098
2156,0.0098
2155.75,0.0099
2155.5,0.01
2155.25,0.0101
2155,0.0102
2154.75,0.0103
2154.5,0.0104
2154.25,0.0105
2154,0.0106
2153.75,0.0108
2153.5,0.0109
2153.25,0.0111
2153,0.0112
2152.75,0.0114
2152.5,0.0115
2152.25,0.0117
2152,0.0119
2151.75,0.0121
2151.5,0.0123
2151.25,0.0124
2151,0.0126
2150.75,0.0128
2150.5,0.013
2150.25,0.0131
2150,0.0133
2149.75,0.0134
2149.5,0.0135
2149.25,0.0137
2149,0.0138
2148.75,0.0139
2148.5,0.014
2148.25,0.0141
2148,0.0142
2147.75,0.0143
2147.5,0.0144
2147.25,0.0146
2147,0.0147
2146.75,0.0148
2146.5,0.015
2146.25,0.0151
2146,0.0153
2145.75,0.0154
2145.5,0.0156
2145.25,0.0158
2145,0.016
2144.75,0.0162
2144.5,0.0164
2144.25,0.0167
